GEOID10,B_NAIP,G_NAIP,R_NAIP,NIR_NAIP,NDVI,NDBI,ESA_LC_MODE,Impervious_Surface,Tree_Coverage,RD_LST_0723,RD_LST_0808,RD_LST_Composite,RD_MODIS_0721,RD_MODIS_0724,am_hi,am_t,af_hi,af_t,pm_hi,pm_t
3.71831E+11,104.6443939,122.1693573,86.4318924,177.292511,0.504918337,-0.180300996,10,14.31802464,52.13473892,45046.9375,46504.29688,46649.00781,15364.20215,15346.64844,68.46086884,67.65235901,86.7134552,84.28347015,83.12940216,80.60139465
3.71831E+11,107.136528,123.2431488,98.38491058,166.5279388,0.515391648,-0.254758686,10,12.92322731,59.95185089,46160.9375,46281.44531,45941.56641,15241.32227,15294.40137,68.26699066,67.59516907,85.82196045,83.602211,82.43315125,80.29919434
3.71831E+11,115.0861359,131.0249939,103.1263733,180.8665924,0.456677288,-0.190638423,10,18.18036461,46.92333221,46841.06641,47137.5,46818.28906,15296.28906,15333.81543,68.8924942,68.26150513,86.59759521,84.50843048,83.88621521,81.29299927
3.71831E+11,110.9609528,126.7309799,96.81008911,180.221756,0.508860826,-0.21621041,10,9.095727921,50.32341766,46083.59375,46544.99609,46766.82031,15276.86719,15311.80176,68.16721344,67.60287476,85.95232391,84.21156311,83.62419128,80.92943573
3.71831E+11,123.9786224,140.5883179,119.6496735,170.9659576,0.300833136,-0.154977456,50,44.19981003,41.60808563,46709.74219,47538.64063,47105.69141,15314.74414,15425.96191,69.80641937,68.94947815,85.72234344,84.35379028,83.74745941,81.73351288
3.71831E+11,109.1720352,125.211937,94.17127228,183.0129089,0.510261714,-0.22559531,10,9.726579666,57.24930573,46238.625,46630.33984,46556.64063,15267.40625,15291.375,68.37862396,67.63500977,85.47110748,83.74685669,82.75041199,80.69688416
3.71831E+11,109.1730881,127.4265976,89.52490997,183.5453339,0.53729713,-0.256702036,10,34.26950455,63.56138229,45826.90234,46227.46094,46788.59375,15204.23535,15207.35547,68.08337402,67.49743652,85.92495728,83.60411835,82.26049042,80.16867828
3.71831E+11,119.2352066,136.9735565,104.9204788,182.0029907,0.442785978,-0.185317084,10,30.86546516,51.08345032,46545.86328,46844.69922,46151.32813,15253.77148,15343.73047,69.09450531,68.34606171,86.7284317,84.4761734,83.48887634,81.09801483
3.71831E+11,109.9175949,128.5285187,89.88730621,184.5901947,0.554826796,-0.236933395,10,16.30809975,56.03630447,46146.86719,46478.13281,46192.58594,15240.49219,15347.25391,68.56270599,67.89635468,85.92969513,83.73406219,82.66770172,80.42299652
3.71831E+11,118.4442978,136.3981934,119.9558334,164.8670502,0.381048352,-0.169906303,10,42.82695007,57.68751144,46538.92578,47049.82813,46410.70703,15297.5459,15346.19141,69.47789001,68.69441223,85.69573212,84.12363434,83.19998932,81.19633484
3.71831E+11,120.8541412,141.1672974,128.0054016,163.6642914,0.331591636,-0.156048,50,47.2620163,46.46470642,47157.23438,47059.98438,45596.57031,15316.63672,15405.20898,69.61069489,68.80292511,85.7301712,84.35558319,83.93617249,81.81916046
3.71831E+11,105.3272247,124.3657532,104.8184586,167.5236206,0.504794359,-0.236410007,10,22.29399109,66.83927155,45193.73047,46424.58984,44918.58984,15266.07227,15313.81934,68.49305725,67.73149109,86.09115601,83.85835266,82.18534851,80.02971649
3.71831E+11,113.6734772,128.6231079,113.5007401,156.720932,0.407447428,-0.266498715,10,29.00688362,45.94839478,45691.52344,46525.53516,45331.39063,15223.04199,15291.75195,68.31171417,67.66611481,86.14227295,84.04347229,82.61646271,80.54415131
3.71831E+11,111.0658264,131.3677521,111.1635132,167.8348083,0.432366937,-0.210576519,10,36.71199036,66.42982483,45772.38672,46527.07813,43358.82422,15240.5166,15300.78809,68.94529724,68.19033051,86.05455017,83.8924942,82.54511261,80.51238251
3.71831E+11,102.6104126,124.4910049,102.6859436,180.6537781,0.536986649,-0.247679055,10,32.90548706,59.85113525,45270.28906,46229.73438,42669.36719,15211.96387,15311.99219,67.99933624,67.42180634,86.7931366,83.92980957,82.07774353,79.95667267
3.71831E+11,109.1308136,128.3144989,110.3912811,165.177948,0.480671108,-0.153357893,10,29.26554871,45.25156403,45872.46484,47060.64844,46109.78125,15216.62793,15319.79492,68.75134277,68.13478851,86.63754272,84.3967514,83.36665344,81.13121033
3.71831E+11,106.1380844,123.8791275,105.2600021,162.3327332,0.511435986,-0.186581433,10,30.41088676,49.29972458,43743.69531,46860.08203,45950.38672,15163.02344,15250.21973,68.36183929,67.73001862,86.32045746,84.02596283,82.78609467,80.55075073
3.71831E+11,114.6364441,130.4025574,99.4285965,172.0301056,0.389621973,-0.119373165,10,40.35472107,36.52581406,47911.03125,47673.21875,48218.28906,15375.26758,15321.5,69.32022095,68.60368347,85.75421143,84.16934967,84.2059021,82.04463959
3.71831E+11,113.8718033,130.1538696,98.89056396,175.1824493,0.454131454,-0.142576784,10,29.9115715,34.37073898,46600.09375,47648.44531,47918.32813,15399.80957,NA,68.98693848,68.13775635,86.80643463,84.85965729,84.16664886,81.4095459
3.71831E+11,108.7761765,125.5021591,91.76924896,177.9755402,0.4367899,-0.173177749,10,17.21247292,46.27842331,46151.41016,46978.86719,47124.96875,15375.65723,15321.7959,68.56754303,67.84702301,86.76579285,84.63345337,83.68982697,80.99606323
3.71831E+11,121.9932022,141.3303833,118.2727127,187.5547485,0.382070363,-0.061195064,50,28.20953369,35.99824524,45825.28906,47034.04297,47291.33203,15393.24707,15274.54102,68.48843384,67.69116211,87.22328186,84.83957672,83.65526581,81.07652283
3.71831E+11,129.1188202,145.2448578,121.3518295,177.2743378,0.284786791,-0.098954022,50,48.78580475,35.50123215,47798.89063,47677.37109,48061.64844,15346.24902,15378.25977,69.63713074,68.85793304,86.00577545,84.48571014,84.58841705,82.31642914
3.71831E+11,111.3209534,129.5061951,92.98087311,179.9354706,0.467848331,-0.232334077,10,20.92532539,51.67895508,46178.47656,46661.24219,46890.39063,15259.45605,15355.41504,68.91807556,68.19966125,86.38974762,84.1785202,83.41001892,80.95030975
3.71831E+11,120.588089,141.2121429,114.8346634,186.9889374,0.43063733,-0.217802688,10,39.06640625,64.38017273,46862.22656,46771.50781,46686.49609,15205.51465,15293.19238,68.95274353,68.24129486,86.36376953,84.20413971,82.83901978,80.74591827
3.71831E+11,100.2390289,114.2463684,92.59770966,125.1788788,0.448673993,-0.313646972,10,21.6812973,54.81974411,44125.33594,46027.98828,44825.67188,15235.39844,15288.80859,68.04140472,67.35269928,85.66947174,83.77670288,83.11880493,80.86592865
3.71831E+11,100.8167496,116.3412933,94.2135849,152.806839,0.548865259,-0.240109563,10,19.01929474,49.3483429,45321.8125,46122.79688,45766.17578,15237.95215,15292.77344,68.06369781,67.38311005,85.8121109,83.87449646,83.17668915,80.89414215
3.71831E+11,110.5840683,128.7490997,108.7232437,157.100769,0.454131067,-0.23833631,10,27.79338646,47.14344406,46324.12891,46333.24609,46642.39063,15249.71387,15405.94043,68.64382935,67.91683197,85.7029953,84.08824158,83.36286926,81.15595245
3.71831E+11,102.9779053,120.0225372,99.36373901,160.9628143,0.569389224,-0.269537419,10,20.2238884,60.45402908,45826.57813,46263.55078,45869.66016,15233.55469,15338.61328,68.15908813,67.48082733,85.77536774,83.47753906,82.31871796,80.20677948
3.71831E+11,108.1724625,126.3306046,110.473671,165.234848,0.522956789,-0.218329847,10,27.33445358,60.27382278,44573.72656,46486.75781,46172.19141,15226.85547,15315.1582,68.55667114,67.82331848,85.93881989,83.77841949,82.56906128,80.4597168
3.71831E+11,97.83719635,112.1330185,89.84858704,158.1478882,0.581106067,-0.295003772,10,11.21369553,68.23184204,45152.17188,45805.26953,46161.82031,15197.13379,15265.46191,67.78839874,67.20896912,85.76651001,83.32038116,81.77256775,79.79294586
3.71831E+11,111.9894333,133.9111786,99.86566162,177.4970093,0.488117397,-0.195263103,10,30.56561661,60.69978333,45878.19922,46239.90234,46494.89453,15268.96191,15313.06738,68.64364624,68.0062027,86.47681427,83.85424042,82.61799622,80.41390228
3.71831E+11,108.0173264,126.7987671,107.5139389,166.0782471,0.451746166,-0.198502213,10,28.76574135,64.12421417,45010.98828,46396.26563,43567.61719,15226.02539,15269.71973,68.94781494,68.24547577,86.27168274,84.31980133,83.57632446,81.3312912
3.71831E+11,101.013237,118.2310638,79.81735992,176.1690063,0.565166652,-0.244916052,10,14.99825573,52.77830124,44866.48828,46271.76953,46530.87891,15216.31934,15290.23047,68.11220551,67.43708801,85.96486664,83.70274353,82.64865112,80.40825653
3.71831E+11,140.4425049,153.6494446,136.0857391,174.8187866,0.220381036,-0.024829697,50,60.98289108,22.66743851,48126.41016,47853.19531,48392.59375,15397.5918,15446.05957,71.23948669,70.4381485,85.9539566,84.8322525,84.91918182,82.81955719
3.71831E+11,123.4074097,138.8048248,114.901001,180.6009827,0.353934318,-0.175119728,10,34.99225998,40.5741272,47011.14453,47445.91406,47766.22656,15319.12598,15368.7373,69.59571838,68.80526733,86.69429016,84.76776123,84.21460724,81.82442474
3.71831E+11,128.5205994,145.3919067,121.5261612,180.6801605,0.328825593,-0.05293519,50,48.47606659,24.3277626,46534.28516,47526.73438,47662.96094,15364.16113,15382.69922,70.2638855,69.4574585,85.21916962,84.12208557,83.63085175,81.5900116
3.71831E+11,116.012001,132.9829559,100.8280716,178.4039459,0.453805566,-0.156790063,10,31.43447113,53.1006813,45907.35547,46701.19922,46767.52734,15225.19922,15332.93262,69.12289429,68.35472107,86.1020813,84.23918915,83.55225372,81.34177399
3.71831E+11,105.7282944,124.0369949,86.62108612,183.015564,0.55391711,-0.264981449,10,22.24069786,68.11528015,45703.27734,46148.35156,46235.10547,15246.74219,15292.65527,68.18840027,67.65483093,86.63294983,83.86766815,81.9240799,79.86032867
3.71831E+11,114.9686966,132.9028931,97.59802246,181.3921661,0.507778466,-0.237321138,10,22.26139832,52.70350266,46317.33203,46494.30469,45925.60938,15251.93262,15364.46875,68.55896759,67.86981201,86.31361389,84.14291382,83.13259888,80.76617432
3.71831E+11,104.1616364,122.9362717,96.30587769,167.1622009,0.494422525,-0.304652929,10,18.5532341,65.73410034,45860.84766,46526.47266,46607.85547,15250.34473,15315.5,68.18062592,67.52091217,85.6664505,83.3113327,81.98032379,79.99329376
3.71831E+11,109.7739944,129.8879852,104.3403549,164.1737366,0.500411928,-0.211636662,10,27.82706261,60.97129822,45356.74219,46569.48047,46673.69531,15264.18848,15328.20508,68.57634735,67.82510376,85.6342926,83.64311218,82.52926636,80.56576538
3.71831E+11,112.608017,130.4111481,102.7364502,159.6559448,0.443075359,-0.258604199,10,21.44602013,58.73675156,45593.11719,45922.01953,46242.10156,15204.78906,15253.87109,68.42415619,67.72084808,86.12184143,83.9538269,82.49274445,80.46604156
3.71831E+11,106.5644073,125.1956177,99.92072296,165.4423523,0.510607541,-0.221076205,10,13.59594822,50.46828842,46134.86328,46532.37891,46089.83984,15248.45313,15302.33203,68.3949585,67.76512909,86.11128235,84.19038391,83.22816467,80.87943268
3.71831E+11,116.2635803,135.3475189,107.0950775,186.4832306,0.46794942,-0.16382435,10,32.01206207,50.20469284,45958.93359,46982.91016,47015.66016,15316.61621,15323.43262,68.39996338,67.68838501,86.7931366,84.35834503,83.17569733,80.5606308
3.71831E+11,122.7672043,138.9456635,115.0115967,181.91362,0.360496044,-0.180445254,10,28.58337784,45.58519363,47018.63672,47372.58594,47505.50781,15296.9209,15328.20313,69.51656342,68.80143738,86.15641785,84.31318665,83.75310516,81.42381287
3.71831E+11,114.9014893,132.552124,99.17230225,182.5115051,0.48895359,-0.189229339,10,37.91266632,61.53694153,45398.20703,46221.75391,46545.25,15228.08398,15267.80566,68.66960144,67.97290802,86.29333496,83.88509369,82.53562164,80.36641693
3.71831E+11,106.0389481,123.6191864,88.63513184,177.3761749,0.511413455,-0.189881384,10,17.15606308,51.51213837,45492.03125,46284.53906,46980.71484,15405.80469,15365.29492,68.56768036,67.85916138,86.48364258,84.24858093,82.98716736,80.66964722
3.71831E+11,112.2100296,131.402832,104.7608643,160.1238556,0.473712683,-0.219793171,10,29.78679085,60.84136581,45482.15625,46049.11719,46211.31641,15210.77637,15282.32031,68.69821167,67.95597076,85.89635468,83.83883667,82.81755066,80.84848785
3.71831E+11,106.2995377,121.5508118,100.0267487,161.7650146,0.506038725,-0.306492239,10,12.25048828,60.54271317,45634.19141,45934.48828,46011.48828,15211.47949,15245.27539,67.68006134,67.15319824,86.05430603,83.78482056,81.97821808,79.89569855
3.71831E+11,112.8579865,128.8604279,108.8528519,166.1635284,0.4199422,-0.260905147,10,22.13732529,53.99150467,46113.89063,46462.43359,46313.90625,15223.44629,15267.95801,68.52368164,67.87294006,86.26831818,84.14894867,83.00456238,80.72229004
3.71831E+11,103.8251114,119.2105637,99.54129791,157.6306,0.5444206,-0.254545212,10,19.11751938,66.87547302,45492.77344,46249.85938,44893.75781,15220.43359,15249.9707,67.74028015,67.18077087,85.7747879,83.08033752,81.69152069,79.75808716
3.71831E+11,111.0209885,124.7137756,107.582016,155.2732086,0.466485649,-0.261710018,10,23.68694687,55.11544418,44855.34375,46203.80859,45918.75,15168.9834,15220.65625,68.42834473,67.68094635,85.60193634,83.6574707,82.61707306,80.58766174
3.71831E+11,105.9268265,123.3284607,103.4121933,162.3408966,0.476148486,-0.17850028,10,28.45473289,56.80012131,44727.65625,46739.23438,43790.53125,15242.55664,15243.01465,68.94291687,68.23921967,86.20166779,84.12973022,83.33585358,81.05186462
3.71831E+11,109.5700226,131.3522644,109.8854752,176.846344,0.455839902,-0.176260382,10,21.51016426,53.61200714,45515.36719,46566.46484,46510.89453,15231.0957,15309.6377,68.25871277,67.6095047,86.60321045,84.32337952,83.43663788,80.91858673
3.71831E+11,108.9556046,126.6226044,93.23455811,180.2965698,0.478382945,-0.163371548,10,14.49908543,41.94115448,46202.66016,47200.96484,47422.63281,15379.93945,15320.6709,68.40158844,67.71670532,86.86051178,84.66899109,83.65312958,80.98843384
3.71831E+11,114.8733368,130.6970215,102.3074341,181.4802094,0.497478247,-0.158467144,10,22.06337547,46.9246254,46769.05078,46758.08203,46329.04688,15288.04492,15327.47656,68.73418427,68.04915619,85.96768951,84.22403717,83.67655945,81.21059418
3.71831E+11,108.914917,126.2389755,92.94213104,178.4503632,0.420259476,-0.185571,10,16.80215263,42.07915497,45499.39844,46570.00391,46912.5625,15382.8125,15339.00586,68.21351624,67.41544342,87.17703247,84.72974396,83.87567139,81.07984924
3.71831E+11,119.0420761,136.7228394,110.4297485,181.0416718,0.399048567,-0.112418279,10,32.7155304,28.12017441,46418.95313,47675.39453,48034.12109,15417.16602,NA,69.26030731,68.38088989,86.92074585,84.95116425,84.29945374,81.59674072
3.71831E+11,110.2940598,128.6051483,93.87939453,185.4569397,0.524687648,-0.212931603,10,30.54487801,64.23600006,46090.36719,46653.86328,47088.29297,15314.28809,15304.7666,68.16903687,67.49787903,86.83917236,84.16726685,82.42092896,80.18511963
3.71831E+11,113.1315231,131.8093872,101.6621323,183.9583893,0.471426457,-0.120557606,10,24.99473953,36.23568344,46277.40234,47453.14063,47766.29297,15338.66113,15349.71582,68.89724731,68.10417938,86.07558441,84.11994934,83.51769257,80.89168549
3.71831E+11,123.1921463,140.120697,115.1749573,179.7430878,0.381895095,-0.059251551,10,40.86626816,28.1065712,46014.98438,47559.99609,47844.98438,15415.99902,NA,69.31573486,68.40060425,87.36312103,85.3815918,84.52270508,81.66749573
3.71831E+11,104.5289383,122.3719864,99.52911377,163.1030731,0.431007415,-0.283671319,10,18.01422691,52.20549393,45337.23047,46566.73438,46071.10938,15239.00684,15272.90234,68.41949463,67.76358795,86.0888443,83.7795105,82.78740692,80.52095795
3.71831E+11,106.4112015,122.1473083,102.0450821,163.4750824,0.505124927,-0.299979568,10,19.95204544,56.88435745,45718.26172,46557.35547,46334.58984,15225.50098,15291.56738,68.16173553,67.5397644,85.9176178,83.48814392,82.15701294,80.00218201
3.71831E+11,121.0890808,136.635849,112.4082565,181.8085785,0.430672199,-0.171171263,10,26.54490089,48.35595703,47313.78516,47277.65625,46862.33203,15255.16309,15301.60059,69.30653381,68.42440796,85.66473389,84.16172028,83.29846191,81.38954926
3.71831E+11,117.4065552,136.1453247,113.8984909,170.3809204,0.429857254,-0.193023652,10,23.96276855,43.94073868,46508.30859,46833.02344,46473.57813,15255.8291,15277.80078,68.89550781,68.19876099,85.96266174,84.2772522,83.45814514,81.16453552
3.71831E+11,109.7447205,126.2495346,97.08352661,182.9019318,0.489020824,-0.243454635,10,11.89906693,62.25217819,46774.87891,46698.60938,46578.24219,15252.4668,15246.80273,68.76289368,67.92841339,86.1825943,83.84744263,82.56642151,80.45748901
3.71831E+11,99.29312134,121.6805038,99.19026184,169.6674652,0.520402789,-0.198491544,10,15.98592377,54.75323868,45949.99219,46456.95313,45990.82813,15272.1582,15289.00977,68.69062805,68.01726532,86.36270142,84.04239655,82.80554962,80.59870148
3.71831E+11,102.728447,125.0645676,104.0046082,166.5621338,0.444611847,-0.215264156,10,20.67419434,46.35381317,45628.11328,46644.625,45834.57422,15282.65723,15317.82031,69.28253174,68.43682098,86.04042053,84.23564148,83.12800598,80.96352386
3.71831E+11,121.0156021,133.1150665,121.902092,172.894165,0.422241777,-0.144912079,10,46.33654785,59.63853073,44601.80469,46517.29297,46349.75,15255.29004,15356.35449,68.37998962,67.66674805,84.83291626,84.09833527,84.03244781,82.09481812
3.71831E+11,111.0560989,123.6296539,109.230896,174.9739227,0.504887998,-0.190680772,10,33.50557709,54.58687592,45283.87109,46720.45313,46752.25391,15249.19824,15343.33789,68.10382843,67.39907837,85.31098938,83.97084808,83.4234848,81.24575806
3.71831E+11,105.8394699,125.6925888,85.44832611,190.9633636,0.544960618,-0.229783624,10,20.05092049,70.52850342,45551.95703,46063.09766,46314.17578,15202.91113,15240.60645,68.05821228,67.47824097,87.01068878,83.96312714,81.80043793,79.75667572
3.71831E+11,120.102829,137.6278229,109.0858002,182.0652313,0.421814024,-0.14620854,10,40.49819946,50.72279358,46284.92578,47028.3125,47233.69141,15257.25586,15334.3125,69.12491608,68.37561798,86.17498016,84.16153717,83.52325439,81.26926422
3.71831E+11,123.1078415,140.1932983,111.7590103,182.6433563,0.389760613,-0.103758723,10,35.72292328,48.75044632,47173.0625,47040.08594,47605.58203,15304.36133,15437.32715,69.63645935,68.87556458,86.23548889,84.44194794,83.76481628,81.50239563
3.71831E+11,109.3891602,125.0316238,104.3001709,170.4919434,0.540667355,-0.240687907,10,17.44992065,53.72823715,45775.97656,46320.28125,45962.36328,15228.80176,15252.36719,68.16451263,67.53687286,86.14698792,83.89510345,82.69138336,80.47756195
3.71831E+11,115.280098,131.5443268,99.60673523,179.4276581,0.384144545,-0.20433338,10,35.05636597,45.06430054,47268.22656,47236.53516,47697.625,15314.80371,15479.8418,69.38326263,68.67855835,86.221138,84.24697876,83.50675201,81.30157471
3.71831E+11,118.6919022,138.0865021,113.7779007,191.6163635,0.365151078,-0.207200527,30,21.12531281,22.32176018,47084.20703,47303.39063,47799.20703,15310.86426,15466.36523,69.34169006,68.62511444,86.09144592,84.09441376,83.63611603,81.39583588
3.71831E+11,120.6025848,136.9214172,109.7522354,176.9139862,0.290523618,-0.162973732,50,44.04486465,28.44934082,47744.46094,47794.34375,48179.58984,15326.37988,15439.69434,69.91487885,69.16479492,85.64522552,83.89295959,83.34355927,81.31614685
3.71831E+11,110.3740616,128.5263367,90.99455261,184.1873169,0.507954717,-0.267532468,10,25.51018333,62.43716049,45412.74219,46208.44922,46377.53125,15198.54004,15242.77734,68.34621429,67.69545746,86.0315094,83.72812653,82.49747467,80.33708191
3.71831E+11,112.5124283,128.9867554,95.88023376,170.1152802,0.468445987,-0.196949542,10,32.4544754,43.28775024,45182.80859,46713.21484,46296.11719,15179.40039,15277.3916,68.65070343,67.97142029,86.27993774,84.31280518,83.48963928,81.13694763
3.71831E+11,106.305336,126.6298752,107.199913,162.8554077,0.423614323,-0.15192987,10,23.98756218,32.98713303,46108.59766,46842.05859,45837.30469,15276.91699,15296.94434,69.17123413,68.41304016,86.01600647,84.54717255,83.56746674,81.4111557
3.71831E+11,113.0951004,131.7516785,107.4395218,165.75383,0.427928567,-0.160551295,10,30.13981247,43.46146011,46134.64063,46998.60547,47323.12891,15320.89453,15395.69727,68.85129547,68.04658508,86.55368042,84.48880768,83.81011963,81.3109436
3.71831E+11,120.6720123,140.4009552,120.3846664,175.5843353,0.367439866,-0.183885396,10,43.17923355,50.76207352,46477.91797,47265.28125,47180.67969,15310.35059,15386.75586,69.54130554,68.70684052,86.26878357,84.44500732,83.71698761,81.56962585
3.71831E+11,98.56724548,118.805954,97.23664856,159.3986969,0.514595509,-0.226616293,10,20.38129234,54.45008087,46836.86719,46529.03906,47232.72266,15329.9248,15395.61914,68.51172638,67.77883148,85.69724274,83.64922333,82.48316956,80.34096527
3.71831E+11,113.6503525,132.9389954,112.6979218,153.0404968,0.389330864,-0.126073301,10,37.84917068,35.56255341,47575.58203,47458.33203,47225.35938,15342.18262,15440.37305,69.37387085,68.51789856,85.85079193,84.28094482,83.65329742,81.67631531
3.71831E+11,107.2963333,126.7424316,108.261879,160.3135223,0.429997981,-0.210543871,10,24.16537857,41.51510239,46584.26563,46647.08984,46898.71094,15294.22656,15380.57324,68.82646942,68.13262177,86.24620056,84.27398682,83.73409271,81.25865173
3.71831E+11,106.9575043,126.5330505,102.2755432,166.9069061,0.503318906,-0.154955655,10,22.21666908,43.45999146,46618.63281,46891.44141,47380.01953,15309.76758,15390.68457,68.4317627,67.73143005,86.61742401,84.28894806,83.55344391,80.9335556
3.71831E+11,106.4846802,128.2438507,108.2925644,167.5880585,0.382130593,-0.266952544,10,30.21405411,44.58588791,46049.07813,46707.86719,42338.73828,15193.76367,15170.80762,68.85075378,68.09477997,86.15268707,84.31233215,83.30627441,81.04465485
3.71831E+11,124.1404114,143.0067902,121.0054474,183.1084442,0.347188324,-0.059330638,50,37.89476013,28.37684822,47659.15625,47708.10156,48070.66016,15313.34473,15383.32617,70.09453583,69.28505707,86.79345703,85.0103302,84.53610229,82.15072632
3.71831E+11,105.9642105,122.2363205,83.80243683,175.1158447,0.325288087,-0.348965347,10,22.72390366,56.1043663,46991.76172,46880.98047,47545.84375,15303.20605,15444.17578,69.52156067,68.7623291,86.60362244,84.18226624,83.40601349,80.99884033
3.71831E+11,106.262558,123.0759354,85.66287994,174.6364594,0.471068323,-0.22702378,10,25.16273117,49.60823059,46724.89844,46847.49609,47426.39453,15288.54395,15352.22266,69.13562012,68.40589142,86.38983917,84.25854492,83.71279907,81.20411682
3.71831E+11,130.1605682,146.944519,127.8835831,175.2677155,0.312970847,-0.076879375,50,47.97660828,49.7539444,47010.63672,47535.03516,47165.82813,15310.62598,15424.94434,69.83642578,68.99629211,85.86367798,84.45030212,83.61972809,81.74449921
3.71831E+11,111.5568542,133.1816559,111.8361053,173.4438019,0.436297774,-0.162529305,10,26.17519188,43.58939743,46892.40625,47344.27734,47056.08594,15323.29688,15386.27734,69.29608154,68.53449249,86.2433548,84.40500641,83.57030487,81.311409
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
